job_id,title,company,location,source,posted_date,employment_type,experience_level,salary_min,salary_max,salary_currency,skills_raw,description,url,scraped_at
zPR6Pt3Li6OYqQoaAAAAAA==,Client Data Analyst,JPMorgan Chase Funding,Hyderabad,Jobaaj,2025-11-24T00:00:00.000Z,Full–time,,,,,,"Enables thought leadership and a team who are risk aware
empowered
and feel accountable to drive best in class service
Job SummaryAs a Client Data Analyst within the Operations team
you will be responsible for reviewing and improving data collection and verification processes
ensuring the accuracy and completeness of KYC records before they are reviewed by the client
facing team
Your advanced organizational skills will be crucial in managing multiple tasks and activities
while your proficiency in digital and tech literacy will help you leverage software applications and digital platforms to enhance processes and client experience
Job responsibilities

Perform day to day management of a team including coaching and providing ongoing performance feedback

Track performance of individual team members over time to evaluate performance
learning and capability
Effectively address any service issues that might be escalated by either internal or external customers

Act independently and move forward without clear instruction or close supervision

Make decisions that are effective and well
grounded based on data
insight
and experience

Create an effective and efficient team through continuous communication
timely feedback
and appropriate supervisory practices
Organize workflow and distribute work appropriately

Support all aspects of client onboarding to include the fulfillment of AML and KYC requirement

Required qualifications
capabilities
and skills

Demonstrated ability to develop
manage
coach
and motivate teams

Must be flexible and adaptable to manage interim projects and processes based on the business requirements

Knowledge of banking products
Proven leader of process and organizational change

Demonstrated ability to identify
analyze
plan
prioritize
and solve problems
by providing viable solutions and executing

Strong communication and presentation skills
Ability to cope with change
comfort with ambiguity
Preferred qualifications
capabilities
and skills

Previous experience in AML
Compliance
Fraud
KYC
or Operational Risk an advantage

Competent in mainframe and PC based systems
with a strong proficiency in MS Office

Previous people manager experience of high performing team",https://www.jobaaj.com/job/jpmorgan-chase-funding-client-data-analyst-hyderabad-telangana-india-0-to-15-years-1139607?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:10:58.200635
u4r_TJnZx6BH6rsDAAAAAA==,Data Operations Analyst,JPMorganChase,Secunderabad,Foundit,2025-11-27T00:00:00.000Z,Full–time,,5.0,5.0,,,"Job Description

You are a strategic thinker passionate about driving solutions in Fund Servicing Analyst . You have found the right team.

As a Fund Servicing Analyst within JPMorganChase, you will play a crucial role in our fund servicing operations. Your primary focus will be on executing routine transactions and collaborating with various teams. You will also apply your knowledge of fund servicing to ensure smooth operations, while also identifying opportunities for process improvements. Your emotional intelligence will help you build strong relationships and influence better outcomes. This role is an excellent opportunity to develop your skills and contribute to our team's success.

Job responsibilities
• Provide technical support for financial reporting systems and vendor tools.
• Assist in preparing financial statements and reports per GAAP and regulatory standards.
• Collaborate with finance and accounting teams to resolve reporting issues.
• Analyze data to identify trends and improve reporting processes.
• Maintain documentation for reporting procedures and technical specs.
• Support implementation and upgrades of financial reporting systems.
• Train and support team members on reporting tools and processes.
• Monitor compliance with internal controls and assist with audits.
• Execute and streamline fund servicing transactions and operations.
• Promote cybersecurity, client relationship management, and continuous improvement initiatives.

Required Qualifications, Capabilities, And Skills
• Bachelor's or Master's degree in Accounting, Finance, Engineering, or a related field; basic coding knowledge.
• At least 5 years of experience in financial reporting or technical support roles.
• Strong understanding of financial reporting standards (GAAP, IFRS).
• Proficiency in financial reporting software and tools (e.g., SAP, Oracle, Confluence-Unity, DFIN-Arc).
• Excellent analytical, problem-solving skills, and attention to detail.
• Ability to clearly communicate complex financial information to non-financial stakeholders.
• Experience with data analysis and reporting tools (e.g., Excel, Power BI).
• Collaborative team player with skills in analyzing financial data and providing insights.
• Strong troubleshooting skills for resolving technical financial reporting issues.
• Experience in fund servicing operations and continuous improvement initiatives using innovation and design thinking.

About Us

JPMorganChase, one of the oldest financial institutions, offers innovative financial solutions to millions of consumers, small businesses and many of the world's most prominent corporate, institutional and government clients under the J.P. Morgan and Chase brands. Our history spans over 200 years and today we are a leader in investment banking, consumer and small business banking, commercial banking, financial transaction processing and asset management.

We recognize that our people are our strength and the diverse talents they bring to our global workforce are directly linked to our success. We are an equal opportunity employer and place a high value on diversity and inclusion at our company. We do not discriminate on the basis of any protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital or veteran status, pregnancy or disability, or any other basis protected under applicable law. We also make reasonable accommodations for applicants and employees religious practices and beliefs, as well as mental health or physical disability needs. Visit our FAQs for more information about requesting an accommodation.

About The Team

J.P. Morgan's Commercial & Investment Bank is a global leader across banking, markets, securities services and payments. Corporations, governments and institutions throughout the world entrust us with their business in more than 100 countries. The Commercial & Investment Bank provides strategic advice, raises capital, manages risk and extends liquidity in markets around the world.",https://www.foundit.in/job/data-operations-analyst-jpmorganchase-hyderabad-secunderabad-telangana-38956078?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:10:58.200635
bhUVqvEnc1K1CJFrAAAAAA==,Data Analyst -Experties with SQL (Data Governance),Confidential,Secunderabad,Jobrapido.com,,Full–time,,6.0,6.0,,,"Job Title: Data Governance & Systems Analyst (Hyderabad)

Duration: 6 months (potential to extend)

Extension or potential for perm: Looking to convert after 6 months

Location: Hyderabad Office —Ranga Reddy District, Hyderabad, Telangana, India – 500081

→ 100% remote initially, with on-site expectations upon conversion

Duties/Day-to-Day Overview:

• Maintain and organize Rightsline data, ensuring accurate title registration and hierarchy structure

• Monitor data quality and identify discrepancies

• Collaborate with cross-functional teams to resolve data issues

• Utilize SQL for basic queries and data analysis

• Document processes and contribute to continuous improvement initiatives

• Act as a 'digital librarian' maintaining data order and integrity

Top Requirements (Must Haves):

• 3+ years in a data analysis or operations role (preferably in Media/Entertainment)

• Experience working with Rightsline or similar rights/data management systems

• Strong organizational skills and attention to detail

• Ability to proactively identify and resolve data quality issues

• Excellent communication and cross-functional collaboration skills

Additional Qualifications (Nice to Haves):

• SQL proficiency (MySQL, PostgreSQL preferred)

• Experience with metadata or title management systems

• Process improvement and documentation experience

• Familiarity with supply chain or content lifecycle workflows",https://in.jobrapido.com/jobpreview/5375297086583472128?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:10:58.200635
awruoSvlf27qReauAAAAAA==,Portfolio Data Analyst,Arcana,Hyderabad,BeBee,2025-11-28T00:00:00.000Z,Full–time,,8.0,8.0,,,"Job Description

We seek dynamic Portfolio Data Analysts to join our team at Arcana.

Responsibilities include:
• Analyzing and onboarding portfolio data from various sources into Arcana's ecosystem.
• Collaborating with engineering, product management, and data operations teams to deliver high-quality data solutions through Arcana's platform.
• Working with third-party data providers to integrate their data into Arcana's system.
• Developing data aggregation solutions tailored to user workflow needs.
• Collaborating with user experience, design, and project management teams to develop data-oriented workflow solutions and product enhancements.
• Improving data operations and pipeline efficiency.

Requirements include:
• A GPA of 8.0+
• Data analysis experience with exposure to finance and investment management.
• Strong communication and interpersonal skills.
• Ability to communicate complex ideas clearly verbally and in writing.
• A passion for finance and technology space.
• Experience working with financial data is highly preferred.",https://in.bebee.com/job/a8650c876e7905fb52a67f076826b523?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:10:58.200635
qsiE941uocS-L3cjAAAAAA==,Data Analyst,Christ's Church of the Valley,Whispering Pines,WhatJobs,2025-11-30T00:00:00.000Z,Full-time,,,,,,"Company Description

Christ's Church of the Valley (CCV) exists to reach the valley for Christ. Located in Phoenix, Arizona, CCV is on a mission to WIN people to Christ, TRAIN believers to become disciples, and SEND disciples to impact the world.

The Data Analyst is an essential role on the Interactive Technology team; A team dedicated to equipping staff to care for and connect with communities through digital tools and resources. The Data Analyst is responsible for providing Ministry and Senior Leaders with relevant metrics to reflect the impact of strategic initiatives and resource decision makers with reliable insights towards future opportunities.

Check out Our Impact at ccv.church/about to see what we mean.

Job Description

Essential Responsibilities:
Design, develop, and maintain data resources on Data Visualization Platforms. Tableau & Rock (RMS) Identify engagement trends and forecast expected growth. Discover new metric opportunities and refine metric criteria to improve reporting accuracy. Collaborate with a variety of teams to increase reliability in data reporting. Translate multiple data points into actionable solutions to drive performance metrics. Regularly assist in preparing data analysis summaries and presentations for Senior Leadership. Manage and process data reporting requests from internal stakeholders (as needed). Assist Data Team volunteers with reporting projects (as needed). Qualifications

Minimum Qualifications

Character & Chemistry A passion for reaching the lost Personal integrity in all areas of life Must be - or willing to become - a participating member of CCV Attends worship services with their family on a consistent basis Active participant in a CCV Group Regular tither Competency Administrative Skills - Maintain a systematic and organized approach to completing assignments accurately, thoroughly, and timely. Analytical Skills - Clearly explain complicated and detailed processes in a concise and simple way. Problem-solving Skills - Possess an inquisitive and analytical mindset. Drive for Results - Ability to self-motivate, take initiative, make independent decisions, and problem-solve. Teamwork - Ability to collaborate in a fast-paced team environment and work independently. Interpersonal Skills - Relates well to all kinds of people and builds effective relationships, communicates effectively both interpersonally and corporately. Customer Focus - is dedicated to meeting the expectations of our internal and external customers. Experience Strong programming skills, particularly in SQL. Bachelor's degree in computer science, data, business, or related field (preferred). Or equivalent certifications and experience

Additional Information

General Information

The above statements are intended to describe the general nature and level of work being performed by individuals assigned to this position. They are not intended to be an exhaustive list of all duties, responsibilities, and skills required of employees. CCV Leadership reserves the right to revise the position, its job functions, minimum qualifications and other aspects of the position in any way at any time.",https://www.whatjobs.com/jobs/data-analyst?id=2308516212&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
oVaQ-5-Nz_N5AOGVAAAAAA==,Data Analyst Supporting the FBI,FSA Federal,Linthicum Heights,ZipRecruiter,2025-11-11T00:00:00.000Z,Full-time,,20.0,20.0,$,,"Eligible for 20% pay differential**

Be a part of the nationwide law enforcement initiative that removes the tools of crime from criminal organizations, depriving wrongdoers of proceeds from their crime and impacting the infrastructure of criminal enterprises.

EnProVera, owned and operated by government veterans with extensive backgrounds in Homeland Security, Law Enforcement, the Military, and the Intelligence Community has a vacancy for a Data Analyst. In this role, you will be supporting the overall mission of the Federal Bureau of Investigation (FBI).

Responsibilities
• Receives, gathers, analyzes, and organizes information from multiple sources.
• Ensures completeness of received information and reconciles inconsistencies.
• Accurately enters required data into one or more databases, documents, or spreadsheets.
• Establishes and maintains physical files.
• Keeps track of case file status in order to ensure compliance with established deadlines.
• Coordinates requests for additional information as needed.
• Selects relevant information from a variety of sources in order to prepare documents, reports, summaries, and replies to inquiries, ensuring accuracy and proper format of the information provided.
• Performs word processing relevant to case.
• Provides accurate and timely status updates.
• Performs other duties as assigned.

NOTE: Applicants with an Active TS Clearance preferred

Requirements
• High School diploma or GED, Undergraduate degree preferred
• Ability to grasp and understand the organization and functions of the customer
• Meticulous data entry skills
• Excellent communication skills; oral and written
• Competence to review, interpret, and evaluate complex legal and non-legal documents
• Attention to detail and the ability to read and follow directions is extremely important
• Strong organizational and prioritization skills
• Experience with the Microsoft Office suite of applications (Excel, PowerPoint, Word) and other common software applications, to include databases, intermediate skills preferred
• Proven commitment and competence to provide excellent customer service; positive and flexible
• Ability to work in a team environment and maintain a professional disposition

This position requires U.S. Citizenship and a 7 (or 10) year minimum background investigation
• * NOTE: The 20% pay differential is dependent upon the customer's order for services and requires an Active Top-Secret security clearance.

Agency Overview

The mission of the Federal Bureau of Investigation (FBI) is to protect the American people and uphold the Constitution of the United States. FBI investigates a broad range of criminal violations, integrating the use of asset forfeiture into its overall strategy to eliminate targeted criminal enterprises. The FBI has successfully used asset forfeiture in White Collar Crime, Organized Crime, Drug, Violent Crime and Terrorism investigations.

Benefits Overview

At EnProVera, we recognize the diverse needs of our employees and strive to provide an excellent package to help meet those needs. Comprehensive benefits are offered with greater choice and flexibility to support your health, work-life balance, and professional growth. A package providing employee only coverage can be built around our basic plans at $0 employee cost for: Medical, Dental, Vision, Term Life Insurance, Accidental Death & Dismemberment Insurance, Short-Term Disability, and Employee Assistance Program.","https://www.ziprecruiter.com/c/FSA/Job/Data-Analyst-Supporting-the-FBI-with-Security-Clearance/-in-Linthicum-Heights,MD?jid=e732c10aecdeea0e&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2025-12-03T14:11:04.757074
H62N8P4hr0fw4lMvAAAAAA==,Business Intelligence Digital Data Analyst,Amica,Lincoln,Amica Careers,2025-12-01T00:00:00.000Z,Full-time,,800.0,652.0,$,,"Description
Business Intelligence Digital Data Analyst - (Marketing & Communications) 
50 Amica Way, Lincoln, RI 02865  
 
Thank you for considering Amica as part of your career journey, where your future is our business.

At Amica, we strive to build a culture of belonging where employees are encouraged to share their unique experience to enrich our workplace, strengthen our company’s mission and broaden our vision of what’s possible.  We’re focused on creating a workplace that works for all. We’ll continue to provide training, guidance, and resources to make Amica a true place of belonging for all employees.  Want to learn more about our commitment to diversity, equity, and inclusion? Visit our DEI page to read about it!

As a mutual company, our people are our priority. We seek differences of opinion, life experience and perspective to represent the diversity of our policyholders and achieve the best possible outcomes.

A starting annual salary of between $82,778 - $127,411 based on level of previous experience. In addition, hired applicants will be eligible for the company’s annual variable incentive paid based on company’s performance. Additional commission opportunities may apply to customer facing sales and service representatives.

This role is open to full-time remote work anywhere in the United States, or hybrid onsite in our Lincoln, RI office.

This role does not currently offer employment visa sponsorship. 

Job Overview:

Transform Data into Actionable Insights!

Are you passionate about uncovering stories hidden within data? Do you thrive on solving complex problems and turning insights into impactful business decisions? If so, we have the perfect role for you!

As a Business Intelligence Digital Data Analyst, you’ll play a key role working with our Digital Team and help in designing and implementing advanced analytical approaches to test new ideas/hypotheses, analyze data to extract actionable insights, measure success, and develop recommendations to drive performance. This is an exciting opportunity for someone who loves problem solving and telling high-impact stories with data.

If you’re looking to combine your technical skills with creative problem-solving—and want to see your insights directly influence business growth—we would love to learn more about you.

Responsibilities:  
• Engage with internal partners to understand business strategy, questions and goals. Brings structure to business requests, translates requirements into an analytical project approach, and leads complex projects through completion.
• Acquire and compile structured and unstructured data, verifies quality and accuracy.
• Design, develop, own and manage recurring analytics and reporting processes.
• Experimentation: Support the design, analysis, and interpretation of experiments across product lines and funnel steps.
• Business Performance Reporting, Visualization: Prepare and deliver expert level visualizations and internal presentations that translate analytic insights into tangible, actionable solutions for business partners to implement.
• Deep-Dive Analysis: Perform analyses of historical data to surface trends, identify patterns and insights using advanced analytical techniques and uncover opportunities.
• Opportunity Identification and Sizing: Help evaluate potential opportunities to assist stakeholders evaluate trade-offs for driving business performance.
Requirements: 
• Minimum of 2 years of experience with Adobe Analytics; experience with Customer Journey Analytics (CJA), Adobe Journey Optimizer (AJO), and Real-Time CDP (RTCDP) preferred.
• Experience with Web analytics and clickstream data.
• Experience using SQL and Python for data manipulation and analysis.
• Experience with data visualization software preferred.
• Data science experience preferred.
Total Rewards:
• Medical, dental, vision coverage, short- and long-term disability, and life insurance
• Paid Vacation – you will receive at least 13 vacation days in the first 12 months, amounts could be greater depending on the role. While able to use prior to accrual, vacation time will accrue monthly.
• Holidays - 14 paid holidays observed
• Sick time - 6 days sick time at hire, 6 additional days sick time at 90 days of employment
• Generous 401k with company match and immediate vesting. Additionally, annual 3% non-elective employer contribution
• Annual Success Sharing Plan - Paid to eligible employees if company meets or exceeds combined ratio, growth and/or service goals
• Generous leave programs, including paid parental bonding leave
• Student Loan Repayment and Tuition Reimbursement programs
• Generous fitness and wellness reimbursement
• Employee community involvement
• Strong relationships, lifelong friendships
• Opportunities for advancement in a successful and growing company
Amica conducts background checks which includes a review of criminal, educational, employment and social media histories, and if the role involves use of a company vehicle, a motor vehicle or driving history report. The background check will not be initiated until after a conditional offer of employment is made and the candidate accepts the offer. Qualified applicants with arrest or conviction records will be considered for employment.

The safety and security of our employees and our customers is a top priority. Employees may have access to employees’ and customers’ personal and financial information in order to perform their job duties. Candidates with a criminal history that imposes a direct or indirect threat to our employees’ or customers’ physical, mental or financial well-being may result in the withdrawal of the conditional offer of employment.

About Amica 

Amica Mutual Insurance Company is America’s oldest mutual insurer of automobiles. A direct national writer, Amica also offers home, marine and umbrella insurance. Amica Life Insurance Company, a wholly owned subsidiary, provides life insurance and retirement solutions. Amica was founded on the principles of creating peace of mind and building enduring relationships for and with our exceptionally loyal policyholders, a mission that thousands of employees in offices nationwide share and support. 

Equal Opportunity Policy: All qualified applicants who are authorized to work in the United States will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity, gender expression, sexual orientation, family status, ethnicity, age, national origin, ancestry, physical and/or mental disability, mental condition, military status, genetic information or any other class protected by law. The Age Discrimination in Employment Act prohibits discrimination on the basis of age with respect to individuals who are 40 years of age or older. Employees are subject to the provisions of the Workers' Compensation Act. 

Amica Mutual Insurance Company is committed to protecting job seekers from recruitment fraud. We never request sensitive personal information or payment during the interview process. All legitimate job opportunities are listed on our official careers site: https://careers.amica.com. Learn more in the ""Is Amica hiring?"" section of our FAQ.

HREmployment@amica.com
800-652-6422 ext. 24733

rp",https://careers.amica.com/jobs/17097572-business-intelligence-digital-data-analyst?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
Pb2W1MIR1zO1kzRUAAAAAA==,"Data Analyst, Specialist (Digital Analytics)",Vanguard Careers,Philadelphia,Vanguard Careers,,Full-time,,,,,,"The CXD Automation and Digitization, and Onboarding Analytics team surfaces insights on the biggest opportunities to reduce back office processing expenses through automation tools and digitization of paper forms. Onboarding analysts optimize the web experience for our new clients. It is a critical component of Vanguard's digital experience, and it includes functions like Open an Account, Transfer of Assets and Change of Ownership.

We are hiring a lead analyst to help lead client these client engagements!

Core Responsibilities:
• Lead engagement with internal partners to understand business strategy, questions, and goals. Bring structure to business requests, translate requirements into an analytical project approach, and complete analyses.
• Acquire and compile structured and unstructured data and verify its quality, accuracy, and reasonableness.
• Perform amd lead analyses of historical data to surface trends and insights using advanced analytical methods.
• Prepare and deliver expert visualizations and internal presentations that translate analytic insights into tangible, actionable solutions for business partners to implement.
• Develop, own, and manage recurring analytic or reporting processes.
• Mentor, coach, train, and develop senior data analysts. Proactively expand knowledge of business and analytics and shares with team members.
• Share and document best practices.
• Participate in special projects and perform other duties as assigned.

Qualifications
• Minimum of seven years related data analysis/science work experience
• Undergraduate degree (advanced degree preferred)
• Coding knowledge in SQL and Python
• Experience with data storytelling through visualization
• Experience in designing and executing end to end experiments

Special Factors

Sponsorship
Vanguard is not offering visa sponsorship for this position.

About Vanguard

At Vanguard, we don't just have a mission—we're on a mission.

To work for the long-term financial wellbeing of our clients. To lead through product and services that transform our clients' lives. To learn and develop our skills as individuals and as a team. From Malvern to Melbourne, our mission drives us forward and inspires us to be our best.

How We Work

Vanguard has implemented a hybrid working model for the majority of our crew members, designed to capture the benefits of enhanced flexibility while enabling in-person learning, collaboration, and connection. We believe our mission-driven and highly collaborative culture is a critical enabler to support long-term client outcomes and enrich the employee experience.",https://www.vanguardjobs.com/job/22489340/data-analyst-specialist-digital-analytics-philadelphia-pa/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
yvPfGfRffp85a5tqAAAAAA==,Data Analyst - Entry Level (Remote),Jobsultant Solutions,Charlotte,WhatJobs,2025-11-30T00:00:00.000Z,Full-time,,1.0,1.0,,,"About the job Data Analyst - Entry Level (Remote)

We are looking for the right people people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themselves and their careers. Experience the challenges, rewards and opportunity of working for one of the worlds largest providers of products and services to the global energy industry.

Job Description & Responsibilities:
Data Scientist under general supervision will perform data engineering, data modeling and model deployment.
Analyze large scale complex business data (time series data, structured/unstructured) from various data sources and draw insights
Leverage common open-source Machine Learning/Deep Learning packages for identifying data patterns and/or building predictive models
Conduct statistical analysis to determine trends and significant data relationships
Keep up to date with latest Machine Learning and Artificial Intelligence advancements
Work with data engineers to design and construct data pipelines for reproducible analysis
Leverage cloud computing technologies like Microsoft Azure and distributed computing technologies like Apache Spark
Present results of analyses, including design of graphs, charts, tables, and other data visualizations

Qualifications:
Industry experience in predictive modeling, data science and analysis.
Knowledge of Machine Learning frameworks and packages, including Keras, TensorFlow, Scikit-Learn and cloud computing platforms like Azure.
Experience handling terabyte size datasets, diving into data to discover hidden patterns and using data visualization tools.
Experience writing code in Python, R, Scala, and distributed computing technologies like Spark.
Demonstrated teamwork, strong communication skills, and collaborative in complex engineering projects.
Completion of an undergraduate degree in STEM. Master's degree in STEM is preferred.

Candidates having qualifications that exceed the minimum job requirements will receive consideration for higher level roles given (1) their experience, (2) additional job requirements, and/or (3) business needs.",https://www.whatjobs.com/jobs/data-analyst?id=2308667033&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
t7qxFTAT2IyLJSvdAAAAAA==,Data Analyst,Prestige Consumer Healthcare,Lynchburg,Indeed,,Full-time,,401.0,401.0,$,,"Lynchburg, VA

Full Time

Medical Affairs

Mid Level

Data Analyst OCCUPATIONAL SUMMARY: The Data Analyst is responsible for interpreting data, analyzing results, and providing actionable insights to drive informed decision-making and generate process improvements across the business. Performance of duties has an impact on regulatory compliance. ACCOUNTABILITEIS: Accountable for managing all routine and ad hoc reports that drive regulatory, quality and marketing decisions. Accountable for signal detection and analysis that drive product safety decisions as related to risk management, risk minimization and risk/benefit analysis. Ability to exercise sound judgment in evaluating situations and in making decisions. Supports audits and inspections by providing immediate data as requested. Works closely with stakeholders to understand data needs, develop analytical solutions, and present findings in a clear and concise manner. Staying abreast of industry trends, best practices, and emerging technologies in data analytics. RESPONSIBILITIES: Provides regular reports and Ad hoc reports on a timely basis with a high level of accuracy. Develops and implements necessary queries that produce accurate and reproducible results. Supports Medical Writing by providing accurate line listings for PSURs, PADERs and other safety reports; analyzes the line listings for trends and potential signals. Gatekeeper for all data Perform User Acceptance Tests for system implementation and upgrades Performs exploratory data analysis to uncover trends, patterns, and anomalies. Validate data accuracy, completeness, and integrity. Identify and address data quality issues and discrepancies. Extraction and transformation of data from various sources. Perform other duties as required. QUALIFICATIONS: BA/BS degree in Statistics, Mathematics, Computer Science, Engineering, or related field. Proficient experience/understanding of Microsoft Office Systems with advanced knowledge of Microsoft Excel. Experience in data analysis tools and programming languages (e.g., SQL, Python, etc.). Experience with data visualization tools (e.g., Tableau, Power BI, etc.). Experience in data analysis, business intelligence, or related roles. Strong analytical and problem-solving skills with attention to detail. Knowledge of relational databases is a plus. Excellent communication and presentation abilities. WHAT WE OFFER Here at Fleet, you can have a good job that can grow into a great career. The start of a great career working with a diverse group of great people The health and safety of every employee... our top priority A clean, air-conditioned cGMP environment Top notch benefits –paid time off, 401(K) retirement savings with company match, medical, dental and vision, pay annual targeted bonus, competitive pay, life insurance, Flexible spending account, and tuition reimbursement. Stability – a record of strong financial performance and part of a growing $1billion company A business supporting the Lynchburg community for over 150 years. No Sponsorship: Applicants must be authorized to work for ANY employer in the U.S. We are unable to sponsor or take over sponsorship of an employment",https://www.indeed.com/viewjob?jk=d950165ca8af35a8&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
FLrA7FAa0FoXbqFaAAAAAA==,Mid-Level Data Analyst,Patterned Learning AI,Remote,DataAnalyst.com,,Full-time,,140000.0,160000.0,,,"Patterned Learning AI is hiring a Mid-Level Data Analyst with 0 - 3 years of experience. Based in United States - Remote and with Remote ways of working.

Job description and responsibilities:

Role Responsibilities
• Work in close collaboration with the Business Intelligence Lead, Federal Data Lead and other Program teams
• Develop, maintain, and improve BI tools, build and enhance standard operating procedures (SOPs)
• Manage various data sets and active Google workbooks with adjacent contract teams, monitor and analyze financial health information at the project and program levels
• Communicate with client leadership to assess data needs and emerging requirements
• Lead Tableau projects for the BI team - will be responsible for developing new (custom) dashboards, maintaining and enhancing existing tools, and driving the adoption and growth of dashboard-based data consumption throughout the organization.
• Work with large data sets, workbooks and spreadsheets to manipulate and manage program-level information using macros, queries, scripts, etc.
• Gather requirements and lead development of long-term data management tools, processes and solutions based on organizational needs.
• Be comfortable working with collaboration tools such as; Google Suite, Microsoft Office
• Providing general support to the client including, but not limited to, analysis, data calls, financial management, risk management, audits, and project management related tasks.

Requirements and qualifications:

Qualifications
• Bachelor's Degree in business, business intelligence, data or information management, or similar.
• Proficient in Google Scripts
• Minimum 2 years of data or information management and/or data analysis experience.
• Minimum 2 years of experience working with data visualization tools (Tableau/Power BI, ideally focused in developing custom dashboards).
• Experience using Microsoft Excel and Google Sheets (macros, imports, query functions).
• Experience with developing in Google App Script is a plus.
• Experience using SQL Developer is a plus.
• Excellent written and verbal communication skills.
• Consulting / client management experience recommended.
• Willing to work in an administratively manual environment while working towards automation of processes in the future.
• Clearable (able to pass both a criminal background check and credit check).",https://www.dataanalyst.com/job/mid-level-data-analyst-e?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
Mkm0_fzzPk9kKVAxAAAAAA==,Entry Level Data Analyst (SQL Focused),SynergisticIT,North Bend,WhatJobs,2025-11-30T00:00:00.000Z,Full-time,,15.0,15.0,,,"SYNERGISTICIT for the past 15 years we have helped thousands of candidates get jobs at technology clients like apple, google, Paypal, western union, Client, visa, walmart labs etc to name a few. We have an excellent reputation with the clients.
Currently, We are looking for entry-level software programmers, Java Full stack developers, Python/Java developers, Data analysts/ Data Scientists, Machine Learning engineers.
Who Should Apply Recent Computer science/Engineering /Mathematics/Statistics or Science Graduates looking to make their careers in IT Industry We welcome candidates with all visas and citizens to apply. We assist in filing for STEM extension and also for H1b and Green card filing to Candidates
Candidates can benefit from skill enhancement if they fall into the below categories.
Candidates who Lack Experience or are freshers with No actual on Job experience with projects with clients Have had a break in careers Lack Technical Competency or skills being demanded by clients Different visa candidates (Like OPT/H4EAD/L2EAD ) who want to get employed and settle down in the USA please check the below links to see success outcomes of our candidates

Why do Tech Companies not Hire recent Computer Science Graduates | SynergisticIT

Technical Skills or Experience? | Which one is important to get a Job? | SynergisticIT

REQUIRED SKILLS For Java /Software Programmers
• Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT
• Highly motivated, self-learner, and technically inquisitive
• Experience in programming language Java and understanding of the software development life cycle
• Project work on the skills
• Knowledge of Core Java , javascript , C++ or software programming
• Spring boot, AWS, Microservices, Docker, Jenkins and REST API's experience
• Excellent written and verbal communication skills
For data Science/Data Analyst Machine learning
REQUIRED SKILLS
• Bachelors degree or Masters degree in Computer Science, Computer Engineering, Electrical Engineering, Information Systems, IT
• Project work on the technologies needed
• Highly motivated, self-learner, and technically inquisitive
• Experience in programming language Java and understanding of the software development life cycle
• Knowledge of Statistics, Tableau, Powerbi, Snowflake, Databricks, Python, Computer Vision, data visualization tools
• Excellent written and verbal communication skills
Preferred skills: NLP, Text mining, Tableau, PowerBI, Time series analysis
Please understand skills and relevant experience on real world projects are required by clients for selection even if its Junior or entry level position the additional skills and Project work with hands on experience building projects at client site are the only way a candidate can be picked by clients. If not having the skills or hands on project work at client site then candidates can opt for skill enhancement to gain the required skills and project work. No third party candidates or c2c candidates
please only apply to the posting
No phone calls please. Shortlisted candidates would be reached out.",https://www.whatjobs.com/jobs/data-analysis?id=2308713273&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T14:11:04.757074
