job_id,title,company,location,source,posted_date,employment_type,experience_level,salary_min,salary_max,salary_currency,skills_raw,description,url,scraped_at
QorcIGkhFABur6UjAAAAAA==,Spatiotemporal Analytics Engineer (Edge) Junior,SafeSpace Global,Hyderabad,Shine,,Full–time,,50.0,50.0,,,"Role Overview:
As a member of the team based in Hyderabad, India, your role will involve developing real-time detectors for diversion, contraband, and bullying by utilizing a blend of statistics, geometry, and lightweight machine learning on an NVIDIA-accelerated edge box. Your primary responsibility will be to transform raw tracks and poses into understandable pattern scores while meeting stringent latency constraints.

Key Responsibilities:
- Design baseline zones and lead-lag signals (such as TLCC, CUSUM/BOCPD, LombScargle, DTW) to identify coordinated decoys.
- Utilize a combination of geometry and pose cues to encode encirclement, follow, and throw actions, and produce JSON outputs rich in evidence.
- Develop vectorized, well-tested Python code (leveraging NumPy/PyTorch) capable of executing in less than 50 ms per window on the Box.
- Collaborate with the DeepStream/TensorRT pipeline to handle atomic events and generate pattern alerts.

Qualifications Required:
- Demonstrated proficiency in algorithms, probability, time series analysis, and change detection.
- Strong command over Python 3.11, NumPy, Pandas, basic PyTorch, and experience in performing unit tests and benchmarks.
- Ability to analyze latency, precision/recall metrics, and make informed decisions regarding tradeoffs between false positives and negatives.

If this opportunity interests you and you are excited about contributing to detectors that directly impact individual safety, please forward your cover letter and resume to Ashwin at ashwin.jaiswal@safespaceglobal.ai.,",https://www.shine.com/jobs/spatiotemporal-analytics-engineer-edge-junior/safespace-global/17929763?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:36.679964
Q7nSkGxKl5mJVZu1AAAAAA==,Big Data Engineer- Hyderabad (2+ Years of Experience),A Client of Analytics Vidhya,Hyderabad,Analytics Vidhya,,Full–time,,1000000.0,1000000.0,,,"Qualification & Skill Required:

1.Minimum experience should be 2+ years.

2.Hands on experience in database like MySQL, SQL Server, Oracle, Redis, Cassandra.

3.Hands on experience in Hadoop ecosystem, MapReduce

4.Strong knowledge of Python, Java.

5.Strong knowledge of Machine Learning

6.Knowledge of Data Mining, Statistical Data Analysis, Predictive analytics will be added advantage.

7.Knowledge of Forecasting, Prediction & Scenario Analysis will be desirable.

8.Knowledge of Algorithm design, Graph theory, Core Java, R, Matlab will be plus.

9.Knowledge of Scripting Language like perl, Apache Mahout, Stanford NLP, Wordnet, LIWC, Apache Lucene, Neo4j will be an added advantage.",https://jobsnew.analyticsvidhya.com/jobs/big-data-engineer-hyderabad-2-years-of-experience/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:36.679964
sEh2NJ7Hrk8_AhIiAAAAAA==,Senior Data Analytics Engineer,Insight Global,Secunderabad,Foundit.in,,Full–time,,5.0,5.0,,,"Overview:

We're looking for a creative and driven Senior Analytics Engineer to join our high-performing Data Analytics team in a fast-paced Healthcare IT environment. This is a hands-on role for someone who's passionate about turning complex business questions into elegant data models and actionable insights. You'll partner with stakeholders across the company to shape data into a strategic asset and help us unlock the power of analytics and AI to drive decisions and innovation.

What You'll Do
• Partner with business teams to deeply understand their goals and translate them into elegant, scalable data solutions.
• Design and implement trusted data models (dimensional/star schemas) to support self-service analytics and robust decision-making.
• Bring clarity to complexity: translate raw data into intuitive stories, metrics, and visualizations that inspire action.
• Drive adoption of the Enterprise Data Model; build, extend, and maintain scalable dbt pipelines.
• Explore GenAI and ML opportunities to enhance our data products.
• Support CRM, marketing, and customer-facing teams with custom analytics solutions.
• Contribute to our DataOps culture by championing reliability, reproducibility, and automation across the stack.
• Collaborate on enterprise-grade dashboards and visualizations using modern BI tools.
• Manage and optimize our Databricks environment.

What You Bring
• 5+ years of experience in data engineering, analytics, or related fields; a proven ability to build and evolve analytics solutions.
• Fluency in SQL, dbt, and ideally Python; strong understanding of modern data tooling and engineering principles.
• Experience working with Databricks (on AWS preferred).
• Curiosity about Generative AI, data products, and how emerging tools can drive business value.
• Demonstrated ability to work across business domains (marketing, product, finance, sales, customer success, etc.).
• Experience with cloud-native data sources like Salesforce or NetSuite.
• Clear, compelling communicationboth technical and business-facing.
• A product mindset and a passion for continuous learning.

The rate is 17/hr to 19/hr USD, depending upon experience.",https://www.foundit.in/job/senior-data-analytics-engineer-insight-global-hyderabad-secunderabad-telangana-37822847?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:36.679964
f97VZyChKm3tFaHdAAAAAA==,Senior Analytics Engineer (SAP BO),Confidential,Secunderabad,Jobrapido.com,2025-11-13T00:00:00.000Z,Full–time,,17.0,17.0,,,"Coeo, established for over 17 years, specializes in Microsoft data technologies. We deliver technology strategy and support to help clients optimize their data investments. Our mission is to help clients 'predict their future' through advanced data and technology solutions.

As a Senior Analytics Engineer, you will lead technical projects, ensuring high-quality delivery and client satisfaction. You will provide technical governance, drive engagement, and support business development. The role requires occasional travel across the UK and abroad.

Role Overview:

We are seeking a Business Intelligence Developer experienced in SAP BusinessObjects, Data Services ETL and Crystal Reports. The ideal candidate will be responsible for developing reports, dashboards, and analytical tools that drive business decisions and insights.

Key Responsibilities:
• Design, build, and maintain reports using SAP BusinessObjects and Crystal Reports.
• Manage and maintain ETL processes in Data Services
• Translate business requirements into scalable BI solutions.
• Collaborate with stakeholders to understand reporting needs and KPIs.
• Optimize report performance and usability.
• Support data analysis through interactive and static reporting tools.
• Ensure data accuracy and report reliability.

Required Skills:
• Proven experience with SAP BusinessObjects and Data Services ETL and Crystal Reports.
• Ability to understand and analyze complex datasets.
• Proficiency in SQL for data retrieval and transformation.
• Strong communication skills to work effectively with non-technical stakeholders.
• Attention to detail and a proactive attitude.

Preferred Qualifications:
• Familiarity with Power BI, Tableau, or other BI tools.
• Understanding of data warehousing concepts.
• Experience with integrating BI tools with SQL Server or other databases.

Education & Experience:
• Bachelor's degree in Computer Science, Information Systems, or related field.
• Several years of BI development experience with SAP BusinessObjects and Crystal Reports.

Benefits:
• We have a lovely office in Financial District, Hyderabad.
• Competitive salary and a performance-based bonus scheme.
• Comprehensive Benefits Package (Home-Office Setup Support, Gym Membership, Wellness Programs), Life Assurance and Private Medical Care
• 25 days Holiday
• Hybrid working
• Opportunities for professional development and career growth
• The chance to make a real impact as part of a growing organization

How to Apply:

Click Apply or visit our Careers page at www.coeo.com. For further information on the benefits of working with us, please email [HIDDEN TEXT].

Diversity and Inclusion:

Coeo is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees. We welcome applicants from all backgrounds and strive to ensure that everyone feels valued, respected, and supported. If you require any adjustments or additional support during the interview process, please let us know, and we will be happy to accommodate your needs.",https://in.jobrapido.com/jobpreview/2013522675292438528?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:36.681179
Suk5jF0v23GPaZcGAAAAAA==,Principal Data Engineer – Data & Analytics (Global Supply Chain),Amgen,Hyderabad,LinkedIn,,Full–time,,12.0,17.0,,,"Role Description:

This role acts as technical architect and hands-on lead for Data Engineering practices across the Smart Supply Chain initiative within Amgen. Additionally, responsible for designing, building, maintaining, analyzing, and interpreting data to provide actionable insights that drive business decisions.

This role involves working with large datasets, developing reports, supporting and executing data governance initiatives and, visualizing data to ensure data is accessible, reliable, and efficiently managed. The ideal candidate has strong technical skills, experience with big data technologies, and a deep understanding of data architecture and ETL processes and will architect, build, and optimize enterprise-grade data pipelines using Databricks and AWS-native services.

Roles & Responsibilities:
• Design, develop, and maintain data solutions for data generation, collection, and processing
• Be a key team member that assists in design and development of the data pipeline
• Create data pipelines and ensure data quality by implementing ETL processes to migrate and deploy data across systems
• Contribute to the design, development, and implementation of data pipelines, ETL/ELT processes, and data integration solutions
• Take ownership of data pipeline projects from inception to deployment, manage scope, timelines, and risks
• Collaborate with cross-functional teams to understand data requirements and design solutions that meet business needs
• Develop and maintain data models, data dictionaries, and other documentation to ensure data accuracy and consistency
• Implement data security and privacy measures to protect sensitive data
• Leverage cloud platforms (AWS, Databricks preferred) to build scalable and efficient data solutions
• Collaborate and communicate effectively with product teams
• Collaborate with Data Architects, Business SMEs, and Data Scientists to design and develop end-to-end data pipelines to meet fast paced business needs across geographic regions
• Identify and resolve complex data-related challenges
• Adhere to best practices for coding, testing, and designing reusable code/component
• Explore new tools and technologies that will help to improve ETL platform performance
• Participate in sprint planning meetings and provide estimations on technical implementation
• Continuously monitor data governance activities and report on compliance, data quality issues, and the effectiveness of governance initiatives

Basic Qualifications and Experience:
• 12 - 17 years of experience in Computer Science, IT or related field

Functional Skills:

Must-Have Skills
• Hands on experience with big data technologies and platforms, such as Databricks, Apache Spark (Databricks (PySpark, SparkSQL, Delta Lake) and AWS services (S3, EMR, Lambda, Glue, UC, Athena, Redshift, EKS), workflow orchestration, performance tuning on big data processing and the ability to work with large, complex datasets
• Hands-on experience in orchestrating large-scale data pipelines, performance tuning, lineage tracking, and observability frameworks.
• Proficiency in data analysis tools (eg. SQL, Python) and experience with data visualization tools (Tableau, Power BI)
• Excellent problem-solving skills Experience with DevOps practices, version control (Git), CI/CD (Jenkins), and Infrastructure as Code.

Good-to-Have Skills:
• Experience with ETL tools such as Apache Spark, and various Python packages related to data processing, machine learning model development
• Strong understanding of data modeling, data warehousing, and data integration concepts
• Working knowledge of unstructured data processing, vector stores, and AI-enablement for downstream analytics.
• Strong understanding of SAP data models (ECC tables) and Supply Chain data domains.
• Experience working in Agile/SAFe environments with distributed global teams.

Professional Certifications:
• Certified Data Engineer (preferred on Databricks or cloud environments)
• Machine Learning Certification (preferred)

Soft Skills:
• Excellent critical-thinking and problem-solving skills
• Strong communication and collaboration skills
• Demonstrated awareness of how to function in a team setting
• Demonstrated presentation skills",https://in.linkedin.com/jobs/view/principal-data-engineer-%E2%80%93-data-analytics-global-supply-chain-at-amgen-4312356224?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:36.681179
58nrFDRFqDoXimeZAAAAAA==,Apps Associates - Data Analytics Engineer - ETL/Python,Apps Associates (I) Pvt. Ltd,Hyderabad,Jooble,2025-11-23T00:00:00.000Z,Full–time,,5.0,8.0,,,"Description :- Strong Data Warehousing Background with deep hands-on SQL & PL/SQL Experience.- Minimum 5 years of working experience in Oracle Analytics Cloud or Oracle Analytics Server with data warehouse model design / development exposure.- Good understanding of ERP Source, PVOs mapping to offerings, Finding Key columns in each PVO, BICC, UCM.- Lead at least 2 FAW Implementations with end to end experience (Provisioning to Roll-out).- Provisioning of FAW instance, Configuring Source and Spinning ODI Marketplace instance.- Good understanding of FAW Architecture, Configurations, Initiating Pipeline, Validation of Measures, OOB project Decks, Implementation process flow.- Solid understanding of metadata (RPD) modeling & development skills.- Experience in developing analytical reports with complex formula, layouts.- Well versed with time series analysis, Dimensional hierarchies, setting up security.- Experience in ETL process Design, development, proof of validations and code migrations using ODI Marketplace.- Experience in Data Augmentation, Custom ETL extensions in FAW implementations.- Experience in BI Publisher Data Model and Reports creation.- Experience in creating RTF, Excel and PDF templates online / Offline.- Scheduling BI Publisher reports.- Reports Bursting.- Troubleshoot data issues from the analysis criteria all the way to Data Warehouse and to the source systems.- Experience working with multiple database systems (on premise and cloud).- Experience in performance analysis, tuning, reconciliation of data with source systems, data accuracy validation and testing.- Knowledge of code migration, Change management version control systems.- Ability/willing to switch from one Analytics technology to other and flexible to adapt new technologies.- EBS or Oracle Fusion SaaS source system knowledge is a plus if not, Willingness to understand source system business process flow and learn the technical ER models.- Knowledge of non-Oracle analytics is a plus (Tableau, Power BI, Looker, QlikSense etc.What should you possess?:- Education qualification : Prefer B.E/B.Tech/M.Tech/MCA/M.Sc Computers or any Graduate.- A minimum of 5-8 years of experience in Oracle Analytics and other relevant with exposure to Data (ETL) Engineer Technical role.- Hands-on Experience in technical Skills such as SQL, PL/SQL, ODI components.- Technical exposure in either/combination of the EBS/Fusion modules like, HCM or SCM or CRM or Financials or Manufacturing.- Possess good experience in Agile or Scrum Methodologies.- Should possess hands-on experience in analytics configurations & setup.- Possess fair understanding of different phases in SDLC and have independent project execution knowledge.- Experience in creating documentation to support analysis and implementation for all aspects of Data & Analytics Role.- Excellent Analytical, Communication, Listening and Customer interaction skill are required.- Maintain high understanding of Dignity and Diversity in the workplace.- Flexible and mature approach with ability to work unsupervised.- Flexibility to travel and to take up assignments as per the needs of organization. (ref:hirist.tech)",https://in.jooble.org/jdp/3246500525194907122?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
4-av2pbaRDJbmREfAAAAAA==,"Data Analytics Engineer(ADF, ADB, Snowflake) - Sr Analyst",Deloitte,Hyderabad,SimplyHired,2025-11-11T00:00:00.000Z,Full–time,,3.0,3.0,,,"Data Analytics Engineer – CL3

Role Overview: As a Data Analytics Engineer, you will actively engage in your engineering craft, taking a hands-on approach to multiple high-visibility projects. Your expertise will be pivotal in delivering solutions that delight customers and users, while also driving tangible value for Deloitte's business investments. You will leverage your extensive engineering craftmanship across multiple programming languages and modern frameworks, consistently demonstrating your strong track record in delivering high-quality, outcome-focused solutions. The ideal candidate will be a dependable team player, collaborating with cross-functional teams to design, develop, and deploy advanced software solutions.

Key Responsibilities:

Outcome-Driven Accountability: Embrace and drive a culture of accountability for customer and business outcomes. Develop engineering solutions that solve complex problems with valuable outcomes, ensuring high-quality, lean designs and implementations.

Technical Leadership and Advocacy: Serve as the technical advocate for products, ensuring code integrity, feasibility, and alignment with business and customer goals. Lead requirement analysis, component design, development, unit testing, integrations, and support.

Engineering Craftsmanship: Maintain accountability for the integrity of code design, implementation, quality, data, and ongoing maintenance and operations. Stay hands-on, self-driven, and continuously learn new approaches, languages, and frameworks. Create technical specifications, and write high-quality, supportable, scalable code ensuring all quality KPIs are met or exceeded. Demonstrate collaborative skills to work effectively with diverse teams.

Customer-Centric Engineering: Develop lean engineering solutions through rapid, inexpensive experimentation to solve customer needs. Engage with customers and product teams before, during, and after delivery to ensure the right solution is delivered at the right time.

Incremental and Iterative Delivery: Adopt a mindset that favors action and evidence over extensive planning. Utilize a learning-forward approach to navigate complexity and uncertainty, delivering lean, supportable, and maintainable solutions.

Cross-Functional Collaboration and Integration: Work collaboratively with empowered, cross-functional teams including product management, experience, and delivery. Integrate diverse perspectives to make well-informed decisions that balance feasibility, viability, usability, and value. Foster a collaborative environment that enhances team synergy and innovation.

Advanced Technical Proficiency: Possess deep expertise in modern software engineering practices and principles, including Agile methodologies and DevSecOps to deliver daily product deployments using full automation from code check-in to production with all quality checks through SDLC lifecycle. Strive to be a role model, leveraging these techniques to optimize solutioning and product delivery. Demonstrate understanding of the full lifecycle product development, focusing on continuous improvement, and learning.

Domain Expertise: Quickly acquire domain-specific knowledge relevant to the business or product. Translate business/user needs, architectures, and data designs into technical specifications and code. Be a valuable, flexible, and dedicated team member, supportive of teammates, and focused on quality and tech debt payoff.

Effective Communication and Influence: Exhibit exceptional communication skills, capable of articulating complex technical concepts clearly and compellingly. Inspire and influence teammates and product teams through well-structured arguments and trade-offs supported by evidence. Create coherent narratives that align technical solutions with business objectives.

Engagement and Collaborative Co-Creation: Engage and collaborate with product engineering teams at all organizational levels, including customers as needed. Build and maintain constructive relationships, fostering a culture of co-creation and shared momentum towards achieving product goals. Align diverse perspectives and drive consensus to create feasible solutions.

The team: US Deloitte Technology Product Engineering has modernized software and product delivery, creating a scalable, cost-effective model that focuses on value/outcomes that leverages a progressive and responsive talent structure. As Deloitte’s primary internal development team, Product Engineering delivers innovative digital solutions to businesses, service lines, and internal operations with proven bottom-line results and outcomes. It helps power Deloitte’s success. It is the engine that drives Deloitte, serving many of the world’s largest, most respected companies. We develop and deploy cutting-edge internal and go-to-market solutions that help Deloitte operate effectively and lead in the market. Our reputation is built on a tradition of delivering with excellence.

Key Qualifications:

§ A bachelor’s degree in computer science, software engineering, or a related discipline. An advanced degree (e.g., MS) is preferred but not required. Experience is the most relevant factor.

§ Strong data engineering foundation with deep understanding of data-structure, algorithms, code instrumentations, etc.

§ 3+ years proven experience with data ETL and ELT tools (such as ADF, Alteryx, cloud-native tools), data warehousing tools (such as SAP HANA, Snowflake, ADLS, Amazon Redshift, Google Cloud BigQuery).

§ 3+ years of experience with cloud-native engineering, using FaaS/PaaS/micro-services on cloud hyper-scalers like Azure, AWS, and GCP.

§ Strong understanding of methodologies & tools like XP, Lean, SAFe, DevSecOps, SRE, ADO, GitHub, SonarQube, etc.

§ Strong preference will be given to candidates with experience in AI/ML and GenAI.

§ Excellent interpersonal and organizational skills, with the ability to handle diverse situations, complex projects, and changing priorities, behaving with passion, empathy, and care.

How You will Grow: At Deloitte, our professional development plans focus on helping people at every level of their career to identify and use their strengths to do their best work every day and excel in everything they do.

Our purpose

Deloitte’s purpose is to make an impact that matters for our people, clients, and communities. At Deloitte, purpose is synonymous with how we work every day. It defines who we are. Our purpose comes through in our work with clients that enables impact and value in their organizations, as well as through our own investments, commitments, and actions across areas that help drive positive outcomes for our communities.

Our people and culture

Our inclusive culture empowers our people to be who they are, contribute their unique perspectives, and make a difference individually and collectively. It enables us to leverage different ideas and perspectives, and bring more creativity and innovation to help solve our clients' most complex challenges. This makes Deloitte one of the most rewarding places to work.

Professional development

At Deloitte, professionals have the opportunity to work with some of the best and discover what works best for them. Here, we prioritize professional growth, offering diverse learning and networking opportunities to help accelerate careers and enhance leadership skills. Our state-of-the-art DU: The Leadership Center in India, located in Hyderabad, represents a tangible symbol of our commitment to the holistic growth and development of our people. Explore DU: The Leadership Center in India.

Benefits to help you thrive

At Deloitte, we know that great people make a great organization. Our comprehensive rewards program helps us deliver a distinctly Deloitte experience that helps that empowers our professionals to thrive mentally, physically, and financially—and live their purpose. To support our professionals and their loved ones, we offer a broad range of benefits. Eligibility requirements may be based on role, tenure, type of employment and/ or other criteria. Learn more about what working at Deloitte can mean for you.

Recruiting tips

From developing a stand out resume to putting your best foot forward in the interview, we want you to feel prepared and confident as you explore opportunities at Deloitte. Check out recruiting tips from Deloitte recruiters.

Requisition code: 317624",https://www.simplyhired.co.in/job/pw3A4KKwhT5f1Pz7LY1gMBky5carrhOtQoGZw0QCmf2qrs5mjF3kEg?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
ayUQ-iLyORdz2QgDAAAAAA==,Adobe Analytics Engineer - Dashboard Design,KANERIKA SOFTWARE PRIVATE LIMITED,Hyderabad,Hirist,,Full–time,,2.0,4.0,,,"Job Overview :

We are seeking a highly skilled Adobe Analytics Engineer to join our team. The ideal candidate will have experience working with Adobe Analytics tools and a strong understanding of integrating API endpoints to fetch and analyze data. You will be responsible for creating dashboards, reporting, and delivering insights to drive business decisions.

Key Responsibilities :

- Design, implement, and manage dashboards using Adobe Analytics to track key performance metrics.

- Integrate various API endpoints to extract and manipulate data for reporting.

- Collaborate with cross-functional teams to understand business requirements and deliver actionable analytics insights.

- Ensure the accuracy and reliability of data across various channels.

- Troubleshoot and resolve data discrepancies or issues related to data feeds.

- Continuously improve and optimize reporting tools and dashboards for business stakeholders.

Skills & Qualifications :

- 2 - 4 years of experience working with Adobe Analytics and related tools.

- Proficient in data visualization and dashboard creation within Adobe Analytics.

- Strong experience with API integrations to pull data from various endpoints.

- Solid understanding of web analytics and data tracking methodologies.

- Familiarity with Adobe Experience Cloud and other Adobe tools.

- Strong analytical and problem-solving skills.

- Ability to work in a fast-paced environment with changing requirements.

Preferred Skills :

- Experience with JavaScript for custom analytics implementation.

- Familiarity with SQL for querying and manipulating data.

- Experience with Adobe Target, Adobe Campaign, or other marketing platforms.",https://www.hirist.tech/j/adobe-analytics-engineer-dashboard-design-1529553?ref=red_old&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
S4w5fU30O9Df7pgxAAAAAA==,Analytical Engineer,Tekfriday Processing Solutions,Hyderabad,Tuteehub Career News,,Full–time,,5.0,5.0,,,"Job Title: Analytics Engineer
Job Location: Hyderabad

Work Mode: In Office (5 Days)

Position Overview:

As an Analytics Engineer, you will be responsible for designing, developing, and maintaining data infrastructure and analytics solutions to support data-driven decision-making and reporting. You will collaborate with other internal teams such as Business Intelligence, Credit/Structuring, Operations, Legal, and other stakeholders to understand business requirements and translate them into technical solutions. You will also engage with external counterparties on data-related matters. Your role will potentially involve working with large and complex data sets, implementing data pipelines, and ensuring data accuracy, integrity, and availability.

Roles & Responsibilities:
• Develop and maintain data infrastructure: Design, build, and optimize data pipelines, ETL/ELT processes, and data warehouses to support eicient data collection, storage, and retrieval.
• Data modeling and schema design: Dene data models and schemas to enable efficient data analysis, reporting, and visualization. Ensure adherence to data governance and data quality standards.
• Data transformation and manipulation: Cleanse, transform, and aggregate data to derive meaningful insights. Identify data inconsistencies, outliers, and anomalies and implement appropriate solutions.
• Implement data analytics solutions: Collaborate with dierent company departments and external clientele to understand their requirements and develop analytics solutions that meet their needs.
• Counterparty Management: Work with external counterparties in situations such as reconciliations, data issues, additional data requests, etc.
• Documentation and communication: Document data processes, data ows, and data structures.
• Clearly communicate technical concepts and ndings to non-technical stakeholders such as
• Credit/Structuring, Operations, Legal, etc

Qualifications:
• Bachelor's degree in Computer Science, Information Systems, Data Science/Analytics, or a related field.
• 2+ years of experience as an Analytical Engineer, Data Engineer, Data Analyst, Business Intelligence Engineer, or similar role
• Experience working with nance-related data sets (ex: FinTech, Lending, Financial Services, or related industries)
• Advanced SQL skills and experience working with complex data sets.
• Understanding of the following is advantageous:
o Data modeling
o Data Governance
o ETL/ELT practices
o Data transformations with dbt
o Data warehousing with Snowflake
o Cloud computing with AWS
o Data orchestration tools (e.g. Airflow, Dagster)
o API Usage and Integration
• Strong analytical and problem-solving skills, with the ability to transform complex data into actionable insights.
• Excellent communication and collaboration skills, with the ability to interact eectively with both technical and non-technical stakeholders.
• Strong attention to detail and a commitment to delivering high-quality work within deadlines.
• Willingness to stay updated with emerging technologies, tools, and best practices in data engineering and analytics. Ability to adapt to evolving business needs and work in a fast-paced environment.",https://careernews.tuteehub.com/jobs-internship-details/analytical-engineer-130613/details?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
2bY8oqgBWMWMzBFaAAAAAA==,ETL Data Engineer,BPMLinks,Hyderabad,LinkedIn,2025-11-25T00:00:00.000Z,Full–time,,5.0,5.0,,,"Overview:

In the digital age, harnessing the power of data is crucial for business success. We offer a holistic approach that encompasses various aspects of data strategy, roadmap development, and data analytics implementation. Our seasoned professionals will collaborate with you to define an optimal data architecture while ensuring data governance and management practices that guarantee accuracy, reliability, and security.

Now, with the introduction of Generative AI, we empower you to take your data analytics capabilities to new heights. By leveraging advanced algorithms and machine learning, Generative AI enables the creation of valuable insights, predictions, and recommendations that were previously inaccessible. Seamlessly integrated with our Data Analytics Service, Generative AI opens up limitless possibilities for extracting actionable intelligence from your data.

Website: https://www.bpmlinks.com

Required Skills and Qualifications:

- Bachelor's degree in Computer Science, Information Systems, Engineering, or a related field.

- Minimum 5 years of experience in ETL development.

- Proficiency in Snowflake, including design, development, and administration.

- Solid understanding of AWS services such as S3, Redshift, EC2, and Lambda.

- Strong SQL skills, with experience in complex query optimization and performance tuning.

- Experience with data modeling concepts and techniques.

- Proficiency in DBT (Data Build Tool) for data transformation and modeling.

- Extensive experience with version control systems, particularly GitHub, and proficiency in Git workflows and branching strategies.

- Solid understanding of data modeling principles, ETL processes, and data integration methodologies.

- Excellent problem-solving skills and attention to detail.

- Strong communication and collaboration skills, with the ability to work effectively in a team environment.

- Proven track record of delivering high-quality solutions on time and within budget.

Regards,

Jahanavi Kaudiki

jahanavi.kaudiki@bpmlinks.com",https://in.linkedin.com/jobs/view/etl-data-engineer-at-bpmlinks-4347407081?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
TSIeyVwNUm5_XPzXAAAAAA==,Principal Planning Analytics Engineer (Hyderabad),PepsiCo,Hyderabad,Jobrapido.com,2025-11-23T00:00:00.000Z,Full–time,,1.0,1.0,,,"Overview

PepsiCo is embarked on a significant initiative of digitalization and standardization of the FP&A; solution across all its divisions to make the finance organization more Capable, more Agile, and more Effective. The MOSAIC program is a key enabler of that vision. It is the FP&A; solution of the PepsiCo Global Template (PGT) that, for the first time, aims to integrate “vertical” planning for Business Units (BUs) or markets, and “horizontal” planning for functions (e.G., Global Procurement, Compensation and Benefits, etc.) that have accountability across markets. The program aims to harmonize data, planning processes and ways of working across PepsiCo organization.

The Sustain Team for MOSAIC Solution is responsible for the delivery of high-quality break fixes and keep stability for the Mosaic markets which are live. Also, to ensure zero minimum critical incident from Production, coordinate and minimize the downtimes of Prod and non-Prod environments.

The overall solution should be managed closely with our Business Support (Center of Excellence), various business teams (product owners and market teams) and other application support teams. The role will interact directly on the design/development of incident break fixes and maintenance of the solution and will have to work closely with the various detail design & development teams. This role will require a strong background in technical solutions which are part of Mosaic architecture such as TM1, Alteryx, Data Lake.

Responsibilities

The candidate needs to have a high degree of initiative to work independently and get things done in a complex matrix organization.

Key Accountabilities Includes following for Mosaic Solution:

- Handle Incidents for Mosaic solution and strive for resolution of incidents within SLA.
- Subject matter expert (SME), responsible for resolving incidents and for continuous communication about incident status.
- Act as a resolver and communicate with the customer as required.
- Member of a technical, operations and application management team.
- Monitor the team’s tickets queue for his service, self-assign tickets to him or directly work on tickets assigned by the Service Controller.
- Responsible for forwarding tickets that require a change to the Service Controller and manage the Change Management process for break fixes implementation.
- Handle tickets escalations to the Service Controller.

Qualifications

- University education (BS /BA level) or equivalent work experience
- 4+ years of experience in TM1 Cognos Planning Analytics
- 6+ years of Information Technology or business experience

Technical Skills

- IBM Planning Analytics Modeler
- IBM Planning Analytics Turbo-Integrator
- IBM Planning Analytics Rules and Feeders
- IBM Planning Analytics Dimensions and Cubes
- IBM Planning Analytics Excel PAfE
- SQL, MySQL
- ODBC driver
- SAP exposure
- Service Now, Jira or other ticketing tools",https://in.jobrapido.com/jobpreview/1681424637050748928?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
_4X1SXO9Z1dT2x-xAAAAAA==,Sr. Data & Analytics Quality Engineer,HealthCare,Hyderabad,Jooble,2025-11-27T00:00:00.000Z,Full–time,,,,,,"Proficiency with using a variety of test case management tools in Azure DevOps and Agile development tools and process (Azure Dev Ops and Confluence).

· Proven QA experience designing quality assurance testing for ELT process, dashboard tools (ideally Power BI), large scale data warehouse projects

· Knowledge of data quality frameworks, to monitor and enforce data quality standards.

· Experience with automated testing tools.

· Proven experience building test plans based on business requirements and technical specifications

· The ability to test the performance and scalability of data systems, especially when handling large volumes of data. This includes checking for speed, reliability, and system bottlenecks in data processing and analytics.

· Expert SQL in relational databases (SQL Server, MS Fabric) with the ability to independently explore, query, and validate data.",https://in.jooble.org/jdp/6112053992519354243?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2025-12-03T15:06:48.013062
